WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
sepulchral              30     2    10    10    42  1847   244     7     7  1884       1
sepulchral              30     2    10    10    44  1847   269     9     9  1885       1
tones                   30     2     5     5    50  1848   188     4     4  1886       3
of                     -99     0     0     0     0  1849     0     0     0     0       0
Donald                  30     2     6     6    58  1850   206     3     3  1887       1
Rumsfeld                30     2     8     8    67  1851   332     5     5  1888       1
(or                    -99     0     0     0     0  1852     0     0     0     0       0
the                     30     2     3     3    77  1853   206     2     2  1889    3511
silences               -99     0     0     0     0  1854     0     0     0     0       0
of                     -99     0     0     0     0  1855     0     0     0     0       0
Kenneth                 30     3     7     7    18  1856   493     6     6  1890       1
Kenneth                 30     3     7     7    12  1856   131     0     0  1892       1
Lay),                   30     3     5     3    24  1857   310     4     4  1891       5
this                   -99     0     0     0     0  1858     0     0     0     0       0
book                    30     3     4     4    32  1859   238     1     1  1893      33
could                   30     3     5     5    36  1860   152     0     0  1894      84
achieve                 30     3     7     7    42  1861   148     0     0  1895       7
achieve                 30     3     7     7    48  1861   271     6     6  1896       7
achieve                 30     3     7     7    47  1861   359     5     5  1898       7
more                    30     3     4     4    53  1862   137     3     3  1897     168
more                    30     3     4     4    53  1862   153     3     3  1899     168
for                    -99     0     0     0     0  1863     0     0     0     0       0
the                     30     3     3     3    62  1864   265     3     3  1900    3511
nation's                30     3     8     8    69  1865   282     6     6  1901       4
prestige                30     3     8     8    77  1866   270     5     5  1902       2
prestige                30     3     8     8    79  1866   272     7     7  1903       2
overseas                30     4     8     8     3  1867   265     3     3  1904       1
than                    30     4     4     4    13  1868   187     4     4  1906     123
a                      -99     0     0     0     0  1869     0     0     0     0       0
hundred                 30     4     7     7    19  1870   215     3     3  1905       4
extra                   30     4     5     5    24  1871   174     0     0  1907       5
extra                   30     4     5     5    29  1871   668     5     5  1909       5
CIA                     30     4     3     3    31  1872   118     1     1  1908       1
recruits.               30     4     9     8    35  1873   201     1     1  1910       3
In                      31     1     2     2     2  1874   122     2     2  1914    1091
the                     31     1     3     3     4  1875    76     1     1  1913    3511
list                    31     1     4     4     9  1876   243     2     2  1915       5
of                     -99     0     0     0     0  1877     0     0     0     0       0
picture                 31     1     7     7    18  1878   301     3     3  1918       3
captions                31     1     8     8    23  1879   201     0     0  1917       1
captions                31     1     8     8    28  1879   259     5     5  1919       1
you                    -99     0     0     0     0  1880     0     0     0     0       0
never                   31     1     5     5    37  1881   216     1     1  1920      28
thought                 31     1     7     7    43  1882   162     1     1  1921      24
thought                 31     1     7     7    49  1882   159     7     7  1922      24
you'd                  -99     0     0     0     0  1883     0     0     0     0       0
see                     31     1     3     3    58  1884   165     2     2  1923      41
in                     -99     0     0     0     0  1885     0     0     0     0       0
the                    -99     0     0     0     0  1886     0     0     0     0       0
pages                   31     1     5     5    68  1887   195     1     1  1924       8
of                      31     1     2     2    75  1888   173     2     2  1925    1757
a                      -99     0     0     0     0  1889     0     0     0     0       0
serious                 31     2     7     7     3  1890   231     3     3  1927      11
newspaper,              31     2    10     9    13  1891   175     5     5  1928      13
'160-million-year-ol    31     2    21    20    27  1892   230     8     7  1929     -99
'160-million-year-ol    31     2    21    20    23  1892   184     4     3  1930     -99
'160-million-year-ol    31     2    21    20    37  1892   401    18    17  1931     -99
'160-million-year-ol    31     2    21    20    36  1892   365    17    16  1933     -99
vomit'                  31     2     6     5    45  1893   252     4     4  1932       5
is                     -99     0     0     0     0  1894     0     0     0     0       0
right                   31     2     5     5    51  1895    77     0     0  1934      38
right                   31     2     5     5    51  1895   206     0     0  1936      38
up                      31     2     2     2    59  1896   223     2     2  1935     135
there                  -99     0     0     0     0  1897     0     0     0     0       0
with                    31     2     4     4    67  1898   134     1     1  1937     393
'Joan                   31     2     5     4    73  1899   159     2     1  1938       1
Collins                -99     0     0     0     0  1900     0     0     0     0       0
and                     31     3     3     3     8  1901   151     0     0  1940    1283
her                     31     3     3     3    13  1902   420     1     1  1945     107
new                     31     3     3     3    18  1903   209     2     2  1941      93
husband,                31     3     8     7    28  1904   278     8     8  1944       2
also                    31     3     4     4    30  1905   273     1     1  1942      58
also                    31     3     4     4    32  1905   271     3     3  1946      58
68'.                    31     3     4     2    36  1906   168     2     2  1943     -99
68'.                    31     3     4     2    37  1906   155     3     3  1947     -99
68'.                    31     3     4     2    34  1906   206     0     0  1948     -99
But                    -99     0     0     0     0  1907     0     0     0     0       0
'160                    31     3     4     3    44  1908   357     1     0  1949     -99
million-year-old        31     3    16    16    54  1909   173     6     6  1950     -99
million-year-old        31     3    16    16    63  1909   348    15    15  1951     -99
vomit'                 -99     0     0     0     0  1910     0     0     0     0       0
was                     31     3     3     3    74  1911   261     2     2  1952     383
precisely               31     4     9     9     1  1912   304     1     1  1953       5
the                    -99     0     0     0     0  1913     0     0     0     0       0
caption                 31     4     7     7    16  1914   209     2     2  1954       1
in                     -99     0     0     0     0  1915     0     0     0     0       0
Tuesday's               31     4     9     9    28  1916   260     3     3  1955       1
papers,                 31     4     7     6    37  1917   316     2     2  1956       3
relating                31     4     8     8    49  1918   238     6     6  1957       1
relating                31     4     8     8    47  1918   287     4     4  1960       1
to                      31     4     2     2    54  1919   123     2     2  1959    1597
the                     31     4     3     3    58  1920   207     3     3  1961    3511
thrilling               31     4     9     9    59  1921   135     0     0  1958       2
thrilling               31     4     9     9    63  1921   295     4     4  1962       2
discovery               31     4     9     9    74  1922   223     5     5  1963       6
of                     -99     0     0     0     0  1923     0     0     0     0       0
fossilised             -99     0     0     0     0  1924     0     0     0     0       0
dinosaur                31     5     8     8    20  1925   181     6     6  1965       3
puke                    31     5     4     4    26  1926   256     3     3  1966       1
in                     -99     0     0     0     0  1927     0     0     0     0       0
a                      -99     0     0     0     0  1928     0     0     0     0       0
clay                    31     5     4     4    33  1929   185     0     0  1967       2
quarry                  31     5     6     6    43  1930   193     5     5  1912       1
quarry                  31     5     6     6    38  1930   160     0     0  1968       1
quarry                  31     5     6     6    42  1930   212     4     4  1969       1
near                   -99     0     0     0     0  1931     0     0     0     0       0
Peterborough.           31     5    13    12    53  1932   262     3     3  1970       4
Peterborough.           31     5    13    12    57  1932   287     7     7  1971       4
Let's                   31     5     5     5    73  1933   258     5     5  1972       1
leave                   31     5     5     5    77  1934   270     3     3  1973      11
to                     -99     0     0     0     0  1935     0     0     0     0       0
the                     32     1     3     3     4  1936   326     1     1  1975    3511
the                     32     1     3     3     5  1936   202     2     2  1977    3511
panellists              32     1    10    10    10  1937   218     3     3  1976       1
panellists              32     1    10    10    12  1937   350     5     5  1978       1
panellists              32     1    10    10    15  1937   228     8     8  1979       1
of                      32     1     2     2    19  1938   133     1     1  1980    1757
Have                    32     1     4     4    24  1939   264     3     3  1981     361
I                      -99     0     0     0     0  1940     0     0     0     0       0
Got                    -99     0     0     0     0  1941     0     0     0     0       0
News                    32     1     4     4    33  1942   163     1     1  1982      13
for                     32     1     3     3    39  1943   146     2     2  1983     519
You                    -99     0     0     0     0  1944     0     0     0     0       0
the                     32     1     3     3    46  1945   217     1     1  1984    3511
cheap                   32     1     5     5    52  1946   198     3     3  1985       2
gibe                   -99     0     0     0     0  1947     0     0     0     0       0
that                    32     1     4     4    60  1948   317     0     0  1986     871
the                    -99     0     0     0     0  1949     0     0     0     0       0
Daily                   32     1     5     5    70  1950   288     1     1  1987       8
Daily                   32     1     5     5    73  1950    82     4     4  1988       8
Telegraph               32     2     9     9     4  1951   277     4     4  1989       1
-                      -99     0     0     0     0  1952     0     0     0     0       0
with                   -99     0     0     0     0  1953     0     0     0     0       0
a                      -99     0     0     0     0  1954     0     0     0     0       0
substantial             32     2    11    11    19  1955   237     0     0  1990       2
substantial             32     2    11    11    29  1955   289    10    10  1991       2
number                  32     2     6     6    35  1956   183     4     4  1992      18
of                     -99     0     0     0     0  1957     0     0     0     0       0
fossils                 32     2     7     7    45  1958   217     4     4  1993       2
and                    -99     0     0     0     0  1959     0     0     0     0       0
dinosaurs               32     2     9     9    58  1960   251     5     5  1994       2
among                   32     2     5     5    68  1961   147     5     5  1995      14
its                     32     2     3     3    72  1962   151     3     3  1996     152
readers                 32     3     7     7     2  1963    70     2     2  1997      28
-                      -99     0     0     0     0  1964     0     0     0     0       0
was                     32     3     3     3    13  1965   183     3     3  1998     383
stirring                32     3     8     8    17  1966   430     3     3  1999       1
nostalgia               32     3     9     9    27  1967   251     4     4  2000       1
rather                  32     3     6     6    35  1968   220     2     2  2001      42
rather                  32     3     6     6    34  1968   229     1     1  2003      42
rather                  32     3     6     6    39  1968   163     6     6  2004      42
than                    32     3     4     4    42  1969   133     2     2  2002     123
publishing              32     3    10    10    49  1970   347     4     4  2005       6
publishing              32     3    10    10    53  1970   146     8     8  2006       6
bona                   -99     0     0     0     0  1971     0     0     0     0       0
fide                    32     3     4     4    61  1972   275     0     0  2007       1
news.                   32     3     5     4    66  1973   305     0     0  2008      13
Instead,                32     3     8     7    76  1974   336     4     4  2009      19
let's                  -99     0     0     0     0  1975     0     0     0     0       0
consider                32     4     8     8    11  1976   199     5     5  2010       7
what                   -99     0     0     0     0  1977     0     0     0     0       0
a                      -99     0     0     0     0  1978     0     0     0     0       0
fabulous                32     4     8     8    23  1979    82     1     1  2011       2
fabulous                32     4     8     8    29  1979   120     7     7  2013       2
fabulous                32     4     8     8    27  1979    71     5     5  2014       2
discovery               32     4     9     9    36  1980   266     5     5  2015       6
this                   -99     0     0     0     0  1981     0     0     0     0       0
is,                     32     4     3     2    47  1982   303     1     1  2016     717
beyond                  32     4     6     6    53  1983   192     3     3  2017      11
even                   -99     0     0     0     0  1984     0     0     0     0       0
Steven                  32     4     6     6    64  1985   303     2     2  2018       1
Spielberg's             32     4    11    11    75  1986   162     6     6  2019     -99
Spielberg's             32     4    11    11    80  1986   195    11    11  2020     -99
wildest                 32     5     7     7     1  1987   325     1     1  2021       2
dreams.                 32     5     7     6    14  1988   271     6     6  2022       1
Professor               32     5     9     9    27  1989   228     7     7  2023       4
Professor               32     5     9     9    25  1989   211     5     5  2024       4
Peter                   32     5     5     5    35  1990   225     5     5  2025      11
Doyle,                  32     5     6     5    40  1991   268     4     4  2026       1
of                     -99     0     0     0     0  1992     0     0     0     0       0
the                    -99     0     0     0     0  1993     0     0     0     0       0
University              32     5    10    10    51  1994   174     1     1  2027      18
of                     -99     0     0     0     0  1995     0     0     0     0       0
Greenwich,              32     5    10     9    69  1996   481     5     5  2028       1
believes                33     1     8     8     7  1997    95     7     7  2029      12
believes                33     1     8     8     2  1997    87     2     2  2030      12
believes                33     1     8     8     6  1997   127     6     6  2033      12
that                    33     1     4     4    10  1998   185     1     1  2032     871
that                    33     1     4     4    13  1998   167     4     4  2035     871
the                     33     1     3     3    15  1999   141     1     1  2034    3511
fossils                 33     1     7     7    21  2000   253     3     3  2036       2
found                   33     1     5     5    27  2001   179     1     1  2037      29
found                   33     1     5     5    29  2001   449     3     3  2039      29
near                   -99     0     0     0     0  2002     0     0     0     0       0
Peterborough            33     1    12    12    40  2003   170     3     3  2038       4
Peterborough            33     1    12    12    37  2003   239     0     0  2040       4
Peterborough            33     1    12    12    49  2003   192    12    12  2041       4
are                     33     1     3     3    53  2004   196     3     3  2042     351
partly-digested         33     1    15    15    60  2005   203     6     6  2043     -99
partly-digested         33     1    15    15    67  2005   140    13    13  2044     -99
partly-digested         33     1    15    15    64  2005   429    10    10  2045     -99
shellfish               33     1     9     9    75  2006   297     5     5  2046       2
regurgitated            33     2    12    12     6  2007   301     6     6  2047       1
by                     -99     0     0     0     0  2008     0     0     0     0       0
ichthyosaurs,           33     2    13    12    19  2009   266     3     3  2048       2
ichthyosaurs,           33     2    13    12    22  2009   366     6     6  2049       2
ichthyosaurs,           33     2    13    12    25  2009   110     9     9  2050       2
ichthyosaurs,           33     2    13    12    19  2009   379     3     3  2051       2
ichthyosaurs,           33     2    13    12    21  2009   261     5     5  2052       2
ichthyosaurs,           33     2    13    12    24  2009   674     8     8  2053       2
ichthyosaurs,           33     2    13    12    21  2009   379     5     5  2054       2
ichthyosaurs,           33     2    13    12    23  2009    82     7     7  2055       2
ichthyosaurs,           33     2    13    12    27  2009   196    11    11  2056       2
marine                  33     2     6     6    36  2010   157     6     6  2057       3
marine                  33     2     6     6    33  2010   218     3     3  2058       3
marine                  33     2     6     6    32  2010   258     2     2  2060       3
marine                  33     2     6     6    34  2010   314     4     4  2062       3
marine                  33     2     6     6    33  2010   302     3     3  2064       3
reptiles.               33     2     9     8    43  2011   188     6     6  2059       1
reptiles.               33     2     9     8    43  2011   117     6     6  2061       1
reptiles.               33     2     9     8    42  2011   517     5     5  2063       1
How                    -99     0     0     0     0  2012     0     0     0     0       0
he                     -99     0     0     0     0  2013     0     0     0     0       0
reached                 33     2     7     7    56  2014   243     2     2  2066       5
this                   -99     0     0     0     0  2015     0     0     0     0       0
conclusion              33     2    10    10    68  2016   166     1     1  2067       7
conclusion              33     2    10    10    76  2016   144     9     9  2068       7
is                     -99     0     0     0     0  2017     0     0     0     0       0
not                     33     3     3     3     3  2018   436     3     3  2070     277
the                    -99     0     0     0     0  2019     0     0     0     0       0
business                33     3     8     8    16  2020   112     8     8  2071      27
of                     -99     0     0     0     0  2021     0     0     0     0       0
this                   -99     0     0     0     0  2022     0     0     0     0       0
column,                 33     3     7     6    25  2023   241     0     0  2072       5
column,                 33     3     7     6    28  2023   243     3     3  2074       5
thank                  -99     0     0     0     0  2024     0     0     0     0       0
God                     33     3     3     3    39  2025   229     0     0  2075      12
(not,                   33     3     5     3    43  2026   170     0    -1  2076     277
of                      33     3     2     2    49  2027   192     0     0  2077    1757
course,                 33     3     7     6    57  2028   168     5     5  2078      32
that                   -99     0     0     0     0  2029     0     0     0     0       0
the                     33     3     3     3    68  2030   254     3     3  2079    3511
Almighty                33     3     8     8    74  2031   102     5     5  2080       1
has                    -99     0     0     0     0  2032     0     0     0     0       0
any                     33     4     3     3     5  2033   251     1     1  2081      58
place                  -99     0     0     0     0  2034     0     0     0     0       0
in                      33     4     2     2    14  2035   172     0     0  2082    1091
palaeontology).         33     4    15    13    24  2036   370     7     7  2083       2
palaeontology).         33     4    15    13    22  2036   334     5     5  2084       2
palaeontology).         33     4    15    13    25  2036   308     8     8  2085       2
palaeontology).         33     4    15    13    30  2036   197    13    13  2086       2
But                    -99     0     0     0     0  2037     0     0     0     0       0
it                      33     4     2     2    39  2038   171     2     2  2088     544
is                     -99     0     0     0     0  2039     0     0     0     0       0
certainly               33     4     9     9    43  2040   209     0     0  2087      21
certainly               33     4     9     9    51  2040   177     8     8  2089      21
interesting             33     4    11    11    59  2041   206     6     6  2090      11
to                     -99     0     0     0     0  2042     0     0     0     0       0
dwell                   33     4     5     5    71  2043   279     3     3  2091       3
on                     -99     0     0     0     0  2044     0     0     0     0       0
the                     33     4     3     3    78  2045   177     1     1  2092    3511
significance            33     5    12    12     5  2046   240     5     5  2093       2
of                     -99     0     0     0     0  2047     0     0     0     0       0
his                     33     5     3     3    17  2048   253     1     1  2095     161
conclusion.             33     5    11    10    24  2049   138     4     4  2094       7
conclusion.             33     5    11    10    25  2049   100     5     5  2096       7
For                    -99     0     0     0     0  2050     0     0     0     0       0
one                    -99     0     0     0     0  2051     0     0     0     0       0
thing,                  33     5     6     5    45  2052   229     1     1  2097      24
thing,                  33     5     6     5    50  2052   119     6     6  2099      24
it                     -99     0     0     0     0  2053     0     0     0     0       0
heaps                   33     5     5     5    59  2054   294     5     5  2102       1
enviable                33     5     8     8    60  2055   205     0     0  2100       1
enviable                33     5     8     8    68  2055   132     8     8  2101       1
enviable                33     5     8     8    68  2055   173     8     8  2103       1
enviable                33     5     8     8    65  2055   236     5     5  2104       1
prestige                33     5     8     8    75  2056   330     6     6  2105       2
upon                    34     1     4     4     4  2057   201     4     4  2107       4
Peterborough,           34     1    13    12     9  2058   163     4     4  2106       4
Peterborough,           34     1    13    12    14  2058   146     9     9  2108       4
which                   34     1     5     5    23  2059   205     4     4  2109     152
which                   34     1     5     5    24  2059   365     5     5  2111     152
until                   34     1     5     5    28  2060   184     3     3  2110      23
until                   34     1     5     5    29  2060   190     4     4  2112      23
this                   -99     0     0     0     0  2061     0     0     0     0       0
week                    34     1     4     4    37  2062   304     1     1  2113      42
had                    -99     0     0     0     0  2063     0     0     0     0       0
only                    34     1     4     4    45  2064   186     0     0  2114      97
only                    34     1     4     4    46  2064   339     1     1  2116      97
its                     34     1     3     3    51  2065   178     1     1  2117     152
handsome                34     1     8     8    56  2066   136     2     2  2115       2
handsome                34     1     8     8    59  2066   176     5     5  2118       2
Norman                  34     1     6     6    69  2067   172     6     6  2119       3
Norman                  34     1     6     6    67  2067   194     4     4  2120       3
cathedral               34     1     9     9    75  2068   171     5     5  2121       2
to                     -99     0     0     0     0  2069     0     0     0     0       0
boast                  -99     0     0     0     0  2070     0     0     0     0       0
about.                 -99     0     0     0     0  2071     0     0     0     0       0
But                     34     2     3     3    16  2072   258     0     0  2122     325
there                   34     2     5     5    23  2073   225     3     3  2123     189
aren't                  34     2     6     6    31  2074   296     5     5  2124     -99
too                    -99     0     0     0     0  2075     0     0     0     0       0
many                    34     2     4     4    40  2076   265     3     3  2125      81
places                 -99     0     0     0     0  2077     0     0     0     0       0
in                     -99     0     0     0     0  2078     0     0     0     0       0
the                     34     2     3     3    52  2079   269     0     0  2126    3511
world                  -99     0     0     0     0  2080     0     0     0     0       0
able                    34     2     4     4    62  2081   145     0     0  2127      14
able                    34     2     4     4    66  2081   331     4     4  2128      14
to                     -99     0     0     0     0  2082     0     0     0     0       0
demonstrate            -99     0     0     0     0  2083     0     0     0     0       0
proof                  -99     0     0     0     0  2084     0     0     0     0       0
that                    34     3     4     4    20  2085   241     2     2  2129     871
an                      34     3     2     2    23  2086   214     0     0  2130     195
ichthyosaur             34     3    11    11    29  2087   247     3     3  2131       2
ichthyosaur             34     3    11    11    32  2087   603     6     6  2132       2
ichthyosaur             34     3    11    11    36  2087   153    10    10  2133       2
ichthyosaur             34     3    11    11    36  2087   283    10    10  2135       2
once                    34     3     4     4    42  2088   361     4     4  2134      23
once                    34     3     4     4    42  2088   282     4     4  2136      23
chundered               34     3     9     9    49  2089   388     6     6  2137       1
somewhere               34     3     9     9    60  2090   227     7     7  2138       3
in                     -99     0     0     0     0  2091     0     0     0     0       0
the                    -99     0     0     0     0  2092     0     0     0     0       0
vicinity.               34     3     9     8    72  2093   162     2     2  2139       1
vicinity.               34     3     9     8    78  2093   158     8     8  2140       1
Thinking                34     4     8     8     1  2094   159     1     1  2141      10
about                  -99     0     0     0     0  2095     0     0     0     0       0
it,                     34     4     3     2    16  2096   311     1     1  2142     544
though,                 34     4     7     6    25  2097   188     6     6  2143      37
it                     -99     0     0     0     0  2098     0     0     0     0       0
is                      34     4     2     2    32  2099   274     2     2  2144     717
quite                  -99     0     0     0     0  2100     0     0     0     0       0
possible                34     4     8     8    40  2101    94     1     1  2145      18
that                    34     4     4     4    51  2102   151     3     3  2146     871
the                    -99     0     0     0     0  2103     0     0     0     0       0
people                  34     4     6     6    60  2104   186     3     3  2147      90
of                      34     4     2     2    64  2105   148     0     0  2148    1757
Peterborough            34     4    12    12    75  2106   221     8     8  2149       4
would                   34     5     5     5     4  2107   143     4     4  2151     146
rather                  34     5     6     6    11  2108    85     5     5  2150      42
not                     34     5     3     3    16  2109   200     3     3  2152     277
adopt                  -99     0     0     0     0  2110     0     0     0     0       0
this                    34     5     4     4    24  2111   188     1     1  2153     293
as                     -99     0     0     0     0  2112     0     0     0     0       0
a                      -99     0     0     0     0  2113     0     0     0     0       0
claim                   34     5     5     5    33  2114   331     0     0  2154      12
to                      34     5     2     2    40  2115   180     1     1  2155    1597
fame,                  -99     0     0     0     0  2116     0     0     0     0       0
just                    34     5     4     4    48  2117   158     0     0  2156      75
as                     -99     0     0     0     0  2118     0     0     0     0       0
the                     34     5     3     3    59  2119   272     3     3  2157    3511
townsfolk               34     5     9     9    66  2120   396     6     6  2158       1
of                     -99     0     0     0     0  2121     0     0     0     0       0
Slough                  34     5     6     6    78  2122   291     5     5  2159       1
tend                   -99     0     0     0     0  2123     0     0     0     0       0
not                     35     1     3     3     6  2124   217     1     1  2161     277
to                      35     1     2     2    10  2125   257     1     1  2162    1597
put                    -99     0     0     0     0  2126     0     0     0     0       0
it                      35     1     2     2    16  2127   349     0     0  2163     544
about                   35     1     5     5    21  2128   245     2     2  2164     164
that                    35     1     4     4    25  2129   253     0     0  2165     871
John                    35     1     4     4    32  2130   184     2     2  2166      14
Betjeman                35     1     8     8    41  2131   327     6     6  2167       1
Betjeman                35     1     8     8    42  2131   222     7     7  2169       1
once                   -99     0     0     0     0  2132     0     0     0     0       0
wrote                   35     1     5     5    51  2133   363     2     2  2168      16
a                       35     1     1     1    55  2134   160     0     0  2170    1434
poem                   -99     0     0     0     0  2135     0     0     0     0       0
about                   35     1     5     5    66  2136   447     4     4  2171     164
them.                   35     1     5     4    73  2137    80     5     5  2172      80
As                     -99     0     0     0     0  2138     0     0     0     0       0
for                     35     2     3     3     3  2139    92     3     3  2174     519
for                     35     2     3     3     3  2139   312     3     3  2177     519
the                    -99     0     0     0     0  2140     0     0     0     0       0
vomiting                35     2     8     8    12  2141   243     4     4  2176       2
side                    35     2     4     4    19  2142   227     2     2  2178      12
of                     -99     0     0     0     0  2143     0     0     0     0       0
the                    -99     0     0     0     0  2144     0     0     0     0       0
equation,               35     2     9     8    29  2145   188     0     0  2179       1
equation,               35     2     9     8    33  2145   257     4     4  2180       1
I                      -99     0     0     0     0  2146     0     0     0     0       0
don't                   35     2     5     5    46  2147   232     5     5  2181     -99
know                   -99     0     0     0     0  2148     0     0     0     0       0
if                     -99     0     0     0     0  2149     0     0     0     0       0
you've                  35     2     6     6    58  2150   228     3     3  2182     -99
noticed,                35     2     8     7    65  2151   177     3     3  2183       3
but                     35     2     3     3    74  2152    74     3     3  2184     325
throwing-up             35     3    11    11     6  2153   372     6     6  2185     -99
has                     35     3     3     3    15  2154   257     3     3  2186     239
been                    35     3     4     4    16  2155   165     0     0  2188     178
looming                 35     3     7     7    25  2156   198     4     4  2187       1
looming                 35     3     7     7    26  2156   165     5     5  2189       1
large                  -99     0     0     0     0  2157     0     0     0     0       0
in                      35     3     2     2    37  2158   410     2     2  2190    1091
popular                 35     3     7     7    45  2159   406     7     7  2191      10
popular                 35     3     7     7    39  2159   420     1     1  2193      10
popular                 35     3     7     7    45  2159    97     7     7  2194      10
culture.                35     3     8     7    49  2160   386     3     3  2192      22
Billy                  -99     0     0     0     0  2161     0     0     0     0       0
Connolly                35     3     8     8    65  2162   238     0     0  2195       1
was                     35     3     3     3    76  2163    66     2     2  2196     383
one                     35     4     3     3     2  2164   283     2     2  2197     176
of                     -99     0     0     0     0  2165     0     0     0     0       0
the                    -99     0     0     0     0  2166     0     0     0     0       0
first                   35     4     5     5    16  2167   163     5     5  2198      87
to                     -99     0     0     0     0  2168     0     0     0     0       0
draw                   -99     0     0     0     0  2169     0     0     0     0       0
attention               35     4     9     9    26  2170   222     1     1  2199      10
to                     -99     0     0     0     0  2171     0     0     0     0       0
it,                    -99     0     0     0     0  2172     0     0     0     0       0
wondering               35     4     9     9    42  2173   375     0     0  2200       8
why                     35     4     3     3    52  2174   260     0     0  2201      35
drunkards               35     4     9     9    59  2175   238     3     3  2202       1
being                   35     4     5     5    71  2176   378     5     5  2203      54
sick                    35     4     4     4    76  2177    70     4     4  2204       5
call                    35     5     4     4     2  2178   375     2     2  2205      22
so                     -99     0     0     0     0  2179     0     0     0     0       0
despairingly            35     5    12    12    15  2180   365     7     7  2206       1
for                    -99     0     0     0     0  2181     0     0     0     0       0
Ralph                   35     5     5     5    27  2182   160     2     2  2207       4
Ralph                   35     5     5     5    26  2182   171     1     1  2209       4
and                     35     5     3     3    34  2183   163     3     3  2208    1283
and                     35     5     3     3    31  2183   105     0     0  2211    1283
Huey.                   35     5     5     4    35  2184   180     0     0  2210       2
And                    -99     0     0     0     0  2185     0     0     0     0       0
although                35     5     8     8    49  2186   744     4     4  2213      19
vomiting                35     5     8     8    60  2187   268     6     6  2214       2
was                     35     5     3     3    66  2188   203     3     3  2215     383
one                    -99     0     0     0     0  2189     0     0     0     0       0
of                      35     5     2     2    72  2190   214     1     1  2216    1757
the                     35     5     3     3    76  2191   120     2     2  2217    3511
last                   -99     0     0     0     0  2192     0     0     0     0       0
human                   36     1     5     5     9  2193   167     4     4  2218      25
human                   36     1     5     5     6  2193   172     1     1  2219      25
bodily                  36     1     6     6    14  2194   234     3     3  2220       1
bodily                  36     1     6     6    15  2194   111     4     4  2222       1
functions               36     1     9     9    21  2195   192     3     3  2221       1
to                     -99     0     0     0     0  2196     0     0     0     0       0
get                     36     1     3     3    32  2197   218     1     1  2223      48
a                      -99     0     0     0     0  2198     0     0     0     0       0
regular                 36     1     7     7    39  2199   219     2     2  2224       3
airing                  36     1     6     6    48  2200   356     3     3  2226       1
on                      36     1     2     2    52  2201   135     0     0  2225     417
television,             36     1    11    10    59  2202   267     4     4  2227      13
rare                    36     1     4     4    71  2203   242     4     4  2228       3
is                     -99     0     0     0     0  2204     0     0     0     0       0
the                     36     1     3     3    76  2205   128     1     1  2229    3511
drama                   36     2     5     5     2  2206   362     2     2  2230       3
now                    -99     0     0     0     0  2207     0     0     0     0       0
that                    36     2     4     4    10  2208   210     0     0  2231     871
does                    36     2     4     4    17  2209   196     2     2  2232      45
not                    -99     0     0     0     0  2210     0     0     0     0       0
feature                 36     2     7     7    26  2211   251     2     2  2233       4
at                     -99     0     0     0     0  2212     0     0     0     0       0
least                   36     2     5     5    37  2213   239     2     2  2234      26
one                    -99     0     0     0     0  2214     0     0     0     0       0
person                  36     2     6     6    48  2215   192     3     3  2235       5
spewing                 36     2     7     7    57  2216   191     5     5  2236       1
into                    36     2     4     4    64  2217   197     4     4  2238      82
a                      -99     0     0     0     0  2218     0     0     0     0       0
toilet.                 36     2     7     6    70  2219   181     3     3  2237       2
toilet.                 36     2     7     6    68  2219    65     1     1  2239       2
Certainly,              36     3    10     9     4  2220   112     4     4  2240      21
no                     -99     0     0     0     0  2221     0     0     0     0       0
self-respecting         36     3    15    15    18  2222   409     4     4  2241     -99
self-respecting         36     3    15    15    22  2222   218     8     8  2242     -99
soap                   -99     0     0     0     0  2223     0     0     0     0       0
lets                    36     3     4     4    35  2224   302     0     0  2243       1
New                     36     3     3     3    40  2225   177     0     0  2244      93
Year's                  36     3     6     6    47  2226   211     3     3  2245     104
Eve                    -99     0     0     0     0  2227     0     0     0     0       0
go                      36     3     2     2    56  2228   204     1     1  2246      40
without                 36     3     7     7    63  2229   142     5     5  2247      33
a                      -99     0     0     0     0  2230     0     0     0     0       0
character               36     3     9     9    72  2231   381     4     4  2248       3
chucking               -99     0     0     0     0  2232     0     0     0     0       0
up                     -99     0     0     0     0  2233     0     0     0     0       0
after                   36     4     5     5    16  2234    62     4     4  2249      62
too                    -99     0     0     0     0  2235     0     0     0     0       0
much                    36     4     4     4    23  2236   243     1     1  2251      97
alcohol;                36     4     8     7    32  2237   178     5     5  2252      11
we                     -99     0     0     0     0  2238     0     0     0     0       0
have                    36     4     4     4    43  2239   160     4     4  2253     361
even                    36     4     4     4    47  2240   217     3     3  2256      84
had                     36     4     3     3    52  2241   177     3     3  2254     130
animated                36     4     8     8    57  2242   216     4     4  2255       2
animated                36     4     8     8    59  2242   167     6     6  2257       2
vomit,                  36     4     6     5    67  2243   265     5     5  2258       5
on                     -99     0     0     0     0  2244     0     0     0     0       0
The                     36     4     3     3    73  2245   167     1     1  2259    3511
Simpsons.               36     5     9     8     4  2246   348     4     4  2261       2
I                      -99     0     0     0     0  2247     0     0     0     0       0
mention                 36     5     7     7    23  2248   191     7     7  2262       3
