WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
quick                   20     2     5     5     1  1276   266     1     1   830       2
to                     -99     0     0     0     0  1277     0     0     0     0       0
emphasise               20     2     9     9    13  1278   277     4     4   831       3
that                   -99     0     0     0     0  1279     0     0     0     0       0
'an                    -99     0     0     0     0  1280     0     0     0     0       0
array                   20     2     5     5    28  1281   188     0     0   832       1
array                   20     2     5     5    33  1281   193     5     5   833       1
of                     -99     0     0     0     0  1282     0     0     0     0       0
influences              20     2    10    10    40  1283   235     3     3   834       1
unique                  20     2     6     6    51  1284   367     3     3   835       7
to                     -99     0     0     0     0  1285     0     0     0     0       0
this                    20     2     4     4    61  1286   221     3     3   836     293
business                20     2     8     8    67  1287   136     4     4   837      27
cycle                  -99     0     0     0     0  1288     0     0     0     0       0
...                    -99     0     0     0     0  1289     0     0     0     0       0
seems                   20     3     5     5    15  1290   179     5     5   838      30
likely                 -99     0     0     0     0  1291     0     0     0     0       0
to                     -99     0     0     0     0  1292     0     0     0     0       0
moderate                20     3     8     8    34  1293   181     8     8   839       1
the                    -99     0     0     0     0  1294     0     0     0     0       0
speed                   20     3     5     5    40  1295   208     1     1   840       5
of                     -99     0     0     0     0  1296     0     0     0     0       0
the                     20     3     3     3    51  1297   220     3     3   841    3511
anticipated             20     3    11    11    56  1298   171     4     4   842       2
recovery'.              20     3    10     8    65  1299   226     1     1   843       9
Of                     -99     0     0     0     0  1300     0     0     0     0       0
course,                 20     4     7     6     6  1301   169     3     3   845      32
these                  -99     0     0     0     0  1302     0     0     0     0       0
words                  -99     0     0     0     0  1303     0     0     0     0       0
simply                  20     4     6     6    26  1304   308     3     3   846      17
simply                  20     4     6     6    24  1304   189     1     1   855      17
emphasise               20     4     9     9    35  1305   261     5     5   847       3
emphasise               20     4     9     9    33  1305   231     3     3   848       3
that                    20     4     4     4    42  1306   178     2     2   849     871
Mr                     -99     0     0     0     0  1307     0     0     0     0       0
Greenspan               20     4     9     9    49  1308   301     1     1   850       4
Greenspan               20     4     9     9    57  1308   164     9     9   852       4
Greenspan               20     4     9     9    55  1308    71     7     7   853       4
is                      20     4     2     2    59  1309   173     1     1   851     717
a                      -99     0     0     0     0  1310     0     0     0     0       0
master                 -99     0     0     0     0  1311     0     0     0     0       0
of                     -99     0     0     0     0  1312     0     0     0     0       0
the                     20     4     3     3    74  1313   202     1     1   856    3511
'on                    -99     0     0     0     0  1314     0     0     0     0       0
the                     20     5     3     3     1  1315    66     1     1   844    3511
the                     20     5     3     3     0  1315   530     0     0   867    3511
one                     20     5     3     3     4  1316   167     0     0   857     176
hand,                   20     5     5     4    12  1317   139     4     4   858      15
on                     -99     0     0     0     0  1318     0     0     0     0       0
the                    -99     0     0     0     0  1319     0     0     0     0       0
other                  -99     0     0     0     0  1320     0     0     0     0       0
hand'                   20     5     5     4    28  1321   251     1     1   859      15
approach                20     5     8     8    33  1322   171     0     0   860      13
approach                20     5     8     8    37  1322   178     4     4   861      13
beloved                 20     5     7     7    43  1323   255     1     1   862       1
of                      20     5     2     2    50  1324   138     0     0   863    1757
so                      20     5     2     2    53  1325   188     0     0   864     154
many                    20     5     4     4    56  1326    72     0     0   865      81
economists.             20     5    11    10    61  1327   303     0     0   866       1
Nevertheless,           21     1    13    12     1  1328   372     1     1   868       6
he                      21     1     2     2    15  1329   181     1     1   869     265
has                    -99     0     0     0     0  1330     0     0     0     0       0
good                    21     1     4     4    24  1331   215     3     3   870      52
reasons                 21     1     7     7    29  1332   214     3     3   871       6
to                      21     1     2     2    36  1333   169     2     2   872    1597
remain                 -99     0     0     0     0  1334     0     0     0     0       0
concerned               21     1     9     9    48  1335   243     4     4   874       3
concerned               21     1     9     9    47  1335   106     3     3   875       3
about                   21     1     5     5    59  1336   187     5     5   876     164
the                    -99     0     0     0     0  1337     0     0     0     0       0
medium-term             21     1    11    11    69  1338   286     5     5   877     -99
outlook,                21     2     8     7     1  1339   239     1     1   879       3
outlook,                21     2     8     7     7  1339   227     7     7   880       3
irrespective           -99     0     0     0     0  1340     0     0     0     0       0
of                     -99     0     0     0     0  1341     0     0     0     0       0
the                     21     2     3     3    26  1342   193     1     1   881    3511
recent                  21     2     6     6    32  1343   200     3     3   882      13
signs                   21     2     5     5    38  1344   218     2     2   883       9
of                     -99     0     0     0     0  1345     0     0     0     0       0
economic                21     2     8     8    48  1346   244     3     3   884      25
improvement.            21     2    12    11    59  1347   173     5     5   885       1
Here's                  21     2     6     6    77  1348   215     6     6   886     -99
a                      -99     0     0     0     0  1349     0     0     0     0       0
little                 -99     0     0     0     0  1350     0     0     0     0       0
story                   21     3     5     5     8  1351   192     1     1   888      14
for                    -99     0     0     0     0  1352     0     0     0     0       0
you.                    21     3     4     3    17  1353   192     0     0   889     179
A                      -99     0     0     0     0  1354     0     0     0     0       0
country                 21     3     7     7    26  1355   319     2     2   890      32
has                    -99     0     0     0     0  1356     0     0     0     0       0
just                    21     3     4     4    36  1357   175     0     0   891      75
been                    21     3     4     4    41  1358   125     0     0   892     178
through                 21     3     7     7    48  1359   199     2     2   893      40
a                      -99     0     0     0     0  1360     0     0     0     0       0
prolonged               21     3     9     9    58  1361   185     2     2   894       2
prolonged               21     3     9     9    62  1361   124     6     6   895       2
boom                   -99     0     0     0     0  1362     0     0     0     0       0
in                      21     3     2     2    72  1363   140     1     1   896    1091
economic                21     4     8     8     1  1364   243     1     1   897      25
economic                21     4     8     8     1  1364   259     1     1   898      25
economic                21     4     8     8     7  1364   165     7     7   899      25
activity.              -99     0     0     0     0  1365     0     0     0     0       0
Asset                  -99     0     0     0     0  1366     0     0     0     0       0
prices                  21     4     6     6    30  1367   255     5     5   900      11
have                   -99     0     0     0     0  1368     0     0     0     0       0
risen                  -99     0     0     0     0  1369     0     0     0     0       0
rapidly,                21     4     8     7    44  1370   192     1     1   901       2
rapidly,                21     4     8     7    49  1370   114     6     6   902       2
far                    -99     0     0     0     0  1371     0     0     0     0       0
outstripping            21     4    12    12    59  1372   260     3     3   903       1
outstripping            21     4    12    12    64  1372   188     8     8   904       1
gains                   21     4     5     5    73  1373   271     4     4   905       1
in                     -99     0     0     0     0  1374     0     0     0     0       0
indebtedness,          -99     0     0     0     0  1375     0     0     0     0       0
either                 -99     0     0     0     0  1376     0     0     0     0       0
for                     21     5     3     3    22  1377   176     1     1   907     519
consumers               21     5     9     9    31  1378   258     6     6   908       5
or                     -99     0     0     0     0  1379     0     0     0     0       0
for                    -99     0     0     0     0  1380     0     0     0     0       0
companies.              21     5    10     9    44  1381   166     2     2   909      12
companies.              21     5    10     9    48  1381   206     6     6   910      12
The                    -99     0     0     0     0  1382     0     0     0     0       0
asset                   21     5     5     5    57  1383   189     0     0   911       8
asset                   21     5     5     5    60  1383   253     3     3   912       8
price                   21     5     5     5    66  1384   211     3     3   913      11
bubble                  21     5     6     6    71  1385   158     2     2   914       4
bubble                  21     5     6     6    72  1385   130     3     3   915       4
eventually              22     1    10    10     1  1386   253     1     1   916      13
bursts.                 22     1     7     6    11  1387   207     0     0   917       1
There                   22     1     5     5    24  1388   188     5     5   918     189
are                    -99     0     0     0     0  1389     0     0     0     0       0
fears                   22     1     5     5    33  1390   249     4     4   919       3
of                     -99     0     0     0     0  1391     0     0     0     0       0
a                      -99     0     0     0     0  1392     0     0     0     0       0
collapse                22     1     8     8    40  1393   212     0     0   920       3
collapse                22     1     8     8    45  1393   181     5     5   921       3
in                     -99     0     0     0     0  1394     0     0     0     0       0
economic                22     1     8     8    52  1395   204     0     0   922      25
activity                22     1     8     8    62  1396   199     1     1   923       9
activity                22     1     8     8    66  1396   129     5     5   924       9
yet,                   -99     0     0     0     0  1397     0     0     0     0       0
initially,              22     2    10     9     1  1398   102     1     1   925       4
initially,              22     2    10     9     1  1398    79     1     1   926       4
these                  -99     0     0     0     0  1399     0     0     0     0       0
fears                  -99     0     0     0     0  1400     0     0     0     0       0
prove                   22     2     5     5    27  1401   222     4     4   927       3
to                     -99     0     0     0     0  1402     0     0     0     0       0
be                     -99     0     0     0     0  1403     0     0     0     0       0
unfounded.              22     2    10     9    35  1404   265     0     0   928       1
unfounded.              22     2    10     9    39  1404   160     4     4   929       1
Certainly,              22     2    10     9    49  1405   231     3     3   930      21
growth                  22     2     6     6    63  1406   170     6     6   931      11
slows                   22     2     5     5    69  1407   178     5     5   932       1
down                    22     2     4     4    72  1408   172     2     2   933      38
but,                   -99     0     0     0     0  1409     0     0     0     0       0
unlike                 -99     0     0     0     0  1410     0     0     0     0       0
other                  -99     0     0     0     0  1411     0     0     0     0       0
countries,              22     3    10     9    17  1412   268     4     4   934      10
there                  -99     0     0     0     0  1413     0     0     0     0       0
is                     -99     0     0     0     0  1414     0     0     0     0       0
no                      22     3     2     2    34  1415   192     1     1   935     117
significant             22     3    11    11    40  1416   184     4     4   936       9
contraction             22     3    11    11    52  1417   279     4     4   937       1
in                      22     3     2     2    62  1418    68     2     2   939    1091
economic                22     3     8     8    66  1419   232     3     3   938      25
activity.               22     4     9     8     1  1420   245     1     1   940       9
Indeed,                 22     4     7     6    10  1421   217     0     0   941      26
on                      22     4     2     2    19  1422   268     1     1   943     417
the                    -99     0     0     0     0  1423     0     0     0     0       0
so-called               22     4     9     9    26  1424   316     1     1   942     -99
so-called               22     4     9     9    29  1424   186     4     4   944     -99
'technical              22     4    10     9    41  1425   269     6     5   945       2
definition'             22     4    11    10    51  1426   198     5     5   946       4
(two                   -99     0     0     0     0  1427     0     0     0     0       0
successive              22     4    10    10    68  1428   368     5     5   947       1
quarters               -99     0     0     0     0  1429     0     0     0     0       0
of                     -99     0     0     0     0  1430     0     0     0     0       0
declining               22     5     9     9    16  1431   205     4     4   948       1
GDP),                  -99     0     0     0     0  1432     0     0     0     0       0
recession               22     5     9     9    33  1433   241     5     5   950       4
is                      22     5     2     2    38  1434   199     0     0   949     717
avoided.                22     5     8     7    44  1435   219     3     3   951       1
avoided.                22     5     8     7    43  1435   164     2     2   952       1
avoided.                22     5     8     7    46  1435   175     5     5   953       1
Meanwhile,              22     5    10     9    57  1436   314     7     7   954      12
although               -99     0     0     0     0  1437     0     0     0     0       0
asset                   22     5     5     5    71  1438   293     1     1   955       8
prices                  23     1     6     6     1  1439   250     1     1   958      11
prices                  23     1     6     6     4  1439   167     4     4   959      11
prices                  23     1     6     6     2  1439   242     2     2   960      11
come                    23     1     4     4    11  1440   204     4     4   961      37
down                   -99     0     0     0     0  1441     0     0     0     0       0
sharply,                23     1     8     7    17  1442   105     0     0   962       1
consumers               23     1     9     9    29  1443   250     3     3   963       5
continue                23     1     8     8    37  1444   363     1     1   965      11
continue                23     1     8     8    38  1444   159     2     2   967      11
to                      23     1     2     2    46  1445   269     1     1   966    1597
spend                   23     1     5     5    48  1446   225     0     0   968       6
rather                  23     1     6     6    56  1447   273     2     2   969      42
rather                  23     1     6     6    56  1447   229     2     2   971      42
than                    23     1     4     4    65  1448   265     4     4   972     123
save.                   23     1     5     4    67  1449   310     1     1   970       3
Now,                    23     1     4     3    79  1450   138     3     3   974     107
you're                 -99     0     0     0     0  1451     0     0     0     0       0
probably                23     2     8     8    13  1452   241     6     6   975      12
thinking               -99     0     0     0     0  1453     0     0     0     0       0
that                    23     2     4     4    27  1454   259     2     2   976     871
this                   -99     0     0     0     0  1455     0     0     0     0       0
is                      23     2     2     2    35  1456   178     0     0   977     717
the                    -99     0     0     0     0  1457     0     0     0     0       0
US                      23     2     2     2    42  1458   168     0     0   978      86
story                   23     2     5     5    46  1459    83     1     1   979      14
over                    23     2     4     4    53  1460   479     2     2   981      76
the                    -99     0     0     0     0  1461     0     0     0     0       0
past                    23     2     4     4    61  1462   233     1     1   982      27
year                    23     2     4     4    68  1463   243     3     3   983      51
or                     -99     0     0     0     0  1464     0     0     0     0       0
so                      23     2     2     2    73  1465   205     0     0   984     154
-                      -99     0     0     0     0  1466     0     0     0     0       0
and,                    23     3     4     3     1  1467   308     1     1   985    1283
of                     -99     0     0     0     0  1468     0     0     0     0       0
course,                -99     0     0     0     0  1469     0     0     0     0       0
you'd                  -99     0     0     0     0  1470     0     0     0     0       0
be                     -99     0     0     0     0  1471     0     0     0     0       0
absolutely              23     3    10    10    28  1472   328     3     3   986       8
right.                  23     3     6     5    37  1473   252     1     1   987      38
Consumers               23     3     9     9    45  1474   207     2     2   988       5
have                    23     3     4     4    54  1475   225     1     1   989     361
carried                 23     3     7     7    60  1476   206     2     2   990       4
on                      23     3     2     2    67  1477   148     1     1   992     417
spending.               23     3     9     8    69  1478   198     0     0   991       6
spending.               23     3     9     8    72  1478   110     3     3   993       6
The                     23     4     3     3     1  1479   163     1     1   995    3511
economy                -99     0     0     0     0  1480     0     0     0     0       0
has                    -99     0     0     0     0  1481     0     0     0     0       0
held                    23     4     4     4    18  1482   192     2     2   996       7
up                     -99     0     0     0     0  1483     0     0     0     0       0
better                  23     4     6     6    26  1484   241     2     2   997      26
than                    23     4     4     4    33  1485   310     2     2   998     123
expected,               23     4     9     8    38  1486   271     2     2   999       7
continuing              23     4    10    10    49  1487   303     3     3  1000       4
to                      23     4     2     2    59  1488   213     2     2  1001    1597
outperform              23     4    10    10    65  1489   180     5     5  1002       1
the                     23     4     3     3    74  1490   318     3     3  1003    3511
likes                  -99     0     0     0     0  1491     0     0     0     0       0
of                      23     5     2     2     1  1492   243     1     1   994    1757
Germany                -99     0     0     0     0  1493     0     0     0     0       0
and                    -99     0     0     0     0  1494     0     0     0     0       0
Japan                   23     5     5     5    15  1495   210     0     0  1004       6
(and,                   23     5     5     3    23  1496   167     2     1  1005    1283
for                    -99     0     0     0     0  1497     0     0     0     0       0
that                    23     5     4     4    33  1498   266     2     2  1006     871
matter,                 23     5     7     6    38  1499   188     2     2  1007       9
the                    -99     0     0     0     0  1500     0     0     0     0       0
UK                      23     5     2     2    48  1501   163     0     0  1008      12
in                      23     5     2     2    51  1502   144     0     0  1009    1091
the                     23     5     3     3    57  1503   138     3     3  1010    3511
final                   23     5     5     5    61  1504   104     3     3  1011      22
quarter                 23     5     7     7    66  1505   150     2     2  1012       4
of                      23     5     2     2    74  1506   203     2     2  1013    1757
of                      23     5     2     2    72  1506   135     0     0  1014    1757
last                   -99     0     0     0     0  1507     0     0     0     0       0
year).                  24     1     6     4     1  1508   459     1     1  1015      51
And                     24     1     3     3     8  1509   211     1     1  1016    1283
the                    -99     0     0     0     0  1510     0     0     0     0       0
dollar                  24     1     6     6    16  1511   196     1     1  1017       1
has                     24     1     3     3    25  1512   103     3     3  1019     239
remained                24     1     8     8    28  1513   217     2     2  1020       5
strong,                 24     1     7     6    36  1514   349     1     1  1021       9
suggesting              24     1    10    10    44  1515   296     1     1  1022       5
suggesting              24     1    10    10    43  1515   308     0     0  1024       5
suggesting              24     1    10    10    48  1515   127     5     5  1025       5
an                     -99     0     0     0     0  1516     0     0     0     0       0
international           24     1    13    13    57  1517   202     0     0  1026      12
international           24     1    13    13    61  1517   219     4     4  1027      12
international           24     1    13    13    68  1517   272    11    11  1029      12
vote                    24     1     4     4    75  1518   270     4     4  1028       6
of                      24     1     2     2    77  1519   528     1     1  1030    1757
confidence              24     2    10    10     1  1520   410     1     1  1033       7
confidence              24     2    10    10     7  1520   288     7     7  1034       7
confidence              24     2    10    10     9  1520   204     9     9  1036       7
confidence              24     2    10    10     7  1520   314     7     7  1037       7
in                     -99     0     0     0     0  1521     0     0     0     0       0
all                    -99     0     0     0     0  1522     0     0     0     0       0
things                 -99     0     0     0     0  1523     0     0     0     0       0
American.               24     2     9     8    27  1524   556     2     2  1038      16
Unfortunately,          24     2    14    13    43  1525   361     4     4  1039       2
Unfortunately,          24     2    14    13    49  1525   167    10    10  1040       2
however,                24     2     8     7    58  1526   368     4     4  1041      38
exactly                 24     2     7     7    65  1527   108     2     2  1042       8
exactly                 24     2     7     7    70  1527   252     7     7  1043       8
the                    -99     0     0     0     0  1528     0     0     0     0       0
same                    24     2     4     4    79  1529   288     4     4  1044      36
observations            24     3    12    12     1  1530   345     1     1  1046       2
observations            24     3    12    12     1  1530    89     1     1  1047       2
observations            24     3    12    12    10  1530   462    10    10  1049       2
observations            24     3    12    12    10  1530   188    10    10  1051       2
could                  -99     0     0     0     0  1531     0     0     0     0       0
have                    24     3     4     4    19  1532   319     0     0  1050     361
have                    24     3     4     4    20  1532   255     1     1  1052     361
been                    24     3     4     4    27  1533   182     3     3  1053     178
made                   -99     0     0     0     0  1534     0     0     0     0       0
about                   24     3     5     5    39  1535   199     5     5  1054     164
Japan                   24     3     5     5    43  1536   221     3     3  1055       6
at                     -99     0     0     0     0  1537     0     0     0     0       0
the                     24     3     3     3    51  1538   192     2     2  1056    3511
beginning               24     3     9     9    56  1539   177     3     3  1057       4
of                      24     3     2     2    64  1540   270     1     1  1058    1757
the                    -99     0     0     0     0  1541     0     0     0     0       0
1990s.                  24     3     6     5    71  1542   300     1     1  1059       5
The                    -99     0     0     0     0  1543     0     0     0     0       0
Japanese                24     4     8     8     1  1544   279     1     1  1061       3
Japanese                24     4     8     8     5  1544   449     5     5  1062       3
Japanese                24     4     8     8     1  1544   192     1     1  1064       3
bubble                  24     4     6     6     9  1545   293     0     0  1063       4
bubble                  24     4     6     6    10  1545   198     1     1  1065       4
burst                   24     4     5     5    19  1546   368     3     3  1066       4
at                     -99     0     0     0     0  1547     0     0     0     0       0
the                     24     4     3     3    26  1548   190     1     1  1067    3511
end                     24     4     3     3    32  1549   203     3     3  1068      32
of                     -99     0     0     0     0  1550     0     0     0     0       0
1989.                   24     4     5     4    38  1551   300     2     2  1069     -99
Equity                  24     4     6     6    46  1552   220     4     4  1070       4
Equity                  24     4     6     6    44  1552   332     2     2  1071       4
prices                  24     4     6     6    51  1553   226     2     2  1072      11
began                   24     4     5     5    58  1554   421     2     2  1074      13
their                   24     4     5     5    65  1555   254     3     3  1075     225
relentless              24     4    10    10    71  1556   218     3     3  1076       1
decline,                24     5     8     7     1  1557   345     1     1  1077       9
decline,                24     5     8     7     5  1557   254     5     5  1078       9
followed               -99     0     0     0     0  1558     0     0     0     0       0
by                     -99     0     0     0     0  1559     0     0     0     0       0
land                    24     5     4     4    25  1560   243     4     4  1018       5
prices                  24     5     6     6    28  1561   201     2     2  1079      11
prices                  24     5     6     6    31  1561   247     5     5  1080      11
a                      -99     0     0     0     0  1562     0     0     0     0       0
year                    24     5     4     4    37  1563   205     2     2  1081      51
and                    -99     0     0     0     0  1564     0     0     0     0       0
a                       24     5     1     1    45  1565   174     1     1  1082    1434
half                    24     5     4     4    50  1566   170     4     4  1083      20
later.                  24     5     6     5    55  1567   248     4     4  1084      23
The                    -99     0     0     0     0  1568     0     0     0     0       0
initial                 24     5     7     7    63  1569   269     1     1  1085       3
initial                 24     5     7     7    67  1569   188     5     5  1086       3
weakness                24     5     8     8    76  1570   459     6     6  1087       2
in                      25     1     2     2     1  1571   354     1     1  1089    1091
asset                   25     1     5     5     3  1572   185     0     0  1090       8
prices                  25     1     6     6    13  1573    51     4     4  1091      11
didn't                  25     1     6     6    20  1574   235     4     4  1093     -99
seem                   -99     0     0     0     0  1575     0     0     0     0       0
to                     -99     0     0     0     0  1576     0     0     0     0       0
do                      25     1     2     2    32  1577   189     1     1  1094      75
too                    -99     0     0     0     0  1578     0     0     0     0       0
much                    25     1     4     4    40  1579   256     2     2  1095      97
damage.                 25     1     7     6    47  1580   196     4     4  1096       5
True,                  -99     0     0     0     0  1581     0     0     0     0       0
the                     25     1     3     3    57  1582   221     0     0  1097    3511
economy                 25     1     7     7    65  1583   290     4     4  1098      17
began                  -99     0     0     0     0  1584     0     0     0     0       0
to                      25     1     2     2    75  1585   196     0     0  1099    1597
slow                   -99     0     0     0     0  1586     0     0     0     0       0
down                   -99     0     0     0     0  1587     0     0     0     0       0
relative                25     2     8     8    10  1588   220     0     0  1101       6
to                     -99     0     0     0     0  1589     0     0     0     0       0
the                    -99     0     0     0     0  1590     0     0     0     0       0
stellar                 25     2     7     7    30  1591   273     4     4  1102       1
performance             25     2    11    11    40  1592   229     6     6  1103       7
seen                   -99     0     0     0     0  1593     0     0     0     0       0
at                     -99     0     0     0     0  1594     0     0     0     0       0
the                    -99     0     0     0     0  1595     0     0     0     0       0
end                     25     2     3     3    60  1596   202     2     2  1104      32
of                     -99     0     0     0     0  1597     0     0     0     0       0
the                     25     2     3     3    68  1598   172     3     3  1105    3511
1980s.                  25     2     6     5    74  1599   144     5     5  1106       5
However,               -99     0     0     0     0  1600     0     0     0     0       0
relative                25     3     8     8    16  1601   227     7     7  1107       6
to                     -99     0     0     0     0  1602     0     0     0     0       0
the                    -99     0     0     0     0  1603     0     0     0     0       0
performance             25     3    11    11    30  1604   243     5     5  1108       7
of                     -99     0     0     0     0  1605     0     0     0     0       0
other                  -99     0     0     0     0  1606     0     0     0     0       0
countries,              25     3    10     9    47  1607   174     1     1  1109      10
countries,              25     3    10     9    52  1607   154     6     6  1110      10
Japan                  -99     0     0     0     0  1608     0     0     0     0       0
continued               25     3     9     9    63  1609   189     0     0  1111       4
continued               25     3     9     9    67  1609   133     4     4  1112       4
continued               25     3     9     9    72  1609   334     9     9  1113       4
to                     -99     0     0     0     0  1610     0     0     0     0       0
do                     -99     0     0     0     0  1611     0     0     0     0       0
well.                  -99     0     0     0     0  1612     0     0     0     0       0
In                     -99     0     0     0     0  1613     0     0     0     0       0
1990,                   25     4     5     4    11  1614   176     2     2  1114     -99
Japan                  -99     0     0     0     0  1615     0     0     0     0       0
saw                     25     4     3     3    24  1616   152     3     3  1115      16
5.3                    -99     0     0     0     0  1617     0     0     0     0       0
per                    -99     0     0     0     0  1618     0     0     0     0       0
cent                   -99     0     0     0     0  1619     0     0     0     0       0
growth                 -99     0     0     0     0  1620     0     0     0     0       0
compared                25     4     8     8    47  1621   319     2     2  1116       3
compared                25     4     8     8    51  1621   142     6     6  1117       3
with                   -99     0     0     0     0  1622     0     0     0     0       0
1.8                    -99     0     0     0     0  1623     0     0     0     0       0
per                     25     4     3     3    63  1624   121     0     0  1118      36
per                     25     4     3     3    66  1624   171     3     3  1119      36
cent                    25     4     4     4    71  1625   122     4     4  1120      30
in                     -99     0     0     0     0  1626     0     0     0     0       0
the                    -99     0     0     0     0  1627     0     0     0     0       0
US                     -99     0     0     0     0  1628     0     0     0     0       0
and                     25     5     3     3     4  1629    90     1     1  1121    1283
0.8                    -99     0     0     0     0  1630     0     0     0     0       0
per                    -99     0     0     0     0  1631     0     0     0     0       0
cent                   -99     0     0     0     0  1632     0     0     0     0       0
in                      25     5     2     2    20  1633   127     0     0  1122    1091
the                     25     5     3     3    23  1634    99     0     0  1123    3511
UK.                    -99     0     0     0     0  1635     0     0     0     0       0
In                     -99     0     0     0     0  1636     0     0     0     0       0
1991,                  -99     0     0     0     0  1637     0     0     0     0       0
growth                  25     5     6     6    45  1638   278     5     5  1124      11
in                      25     5     2     2    47  1639   167     0     0  1125    1091
Japan                   25     5     5     5    52  1640   202     2     2  1126       6
slowed                  25     5     6     6    58  1641   279     2     2  1127       1
slowed                  25     5     6     6    62  1641   150     6     6  1128       1
to                     -99     0     0     0     0  1642     0     0     0     0       0
3.1                     25     5     3     2    66  1643   128     0     0  1129     -99
3.1                     25     5     3     2    68  1643   128     2     2  1130     -99
per                     25     5     3     3    70  1644   104     0     0  1131      36
cent                   -99     0     0     0     0  1645     0     0     0     0       0
but,                    26     1     4     3     1  1646   214     1     1  1133     325
in                      26     1     2     2     7  1647   181     2     2  1134    1091
the                    -99     0     0     0     0  1648     0     0     0     0       0
same                    26     1     4     4    16  1649   161     4     4  1135      36
year,                  -99     0     0     0     0  1650     0     0     0     0       0
GDP                    -99     0     0     0     0  1651     0     0     0     0       0
fell                    26     1     4     4    27  1652   370     0     0  1137       5
0.5                     26     1     3     2    34  1653   169     2     2  1139     -99
per                    -99     0     0     0     0  1654     0     0     0     0       0
cent                    26     1     4     4    44  1655   214     4     4  1140      30
in                     -99     0     0     0     0  1656     0     0     0     0       0
the                    -99     0     0     0     0  1657     0     0     0     0       0
US                      26     1     2     2    54  1658   193     2     2  1141      86
and                    -99     0     0     0     0  1659     0     0     0     0       0
by                      26     1     2     2    59  1660   166     0     0  1142     252
1.4                     26     1     3     2    64  1661   159     2     2  1143     -99
per                    -99     0     0     0     0  1662     0     0     0     0       0
cent                    26     1     4     4    73  1663   184     3     3  1144      30
in                     -99     0     0     0     0  1664     0     0     0     0       0
the                    -99     0     0     0     0  1665     0     0     0     0       0
UK.                    -99     0     0     0     0  1666     0     0     0     0       0
Meanwhile,              26     2    10     9    12  1667   249     4     4  1146      12
the                    -99     0     0     0     0  1668     0     0     0     0       0
yen                    -99     0     0     0     0  1669     0     0     0     0       0
began                   26     2     5     5    27  1670   203     0     0  1147      13
began                   26     2     5     5    32  1670   199     5     5  1148      13
a                      -99     0     0     0     0  1671     0     0     0     0       0
steady                  26     2     6     6    40  1672   205     5     5  1149       1
appreciation.           26     2    13    12    49  1673   154     7     7  1150       1
I                      -99     0     0     0     0  1674     0     0     0     0       0
would                  -99     0     0     0     0  1675     0     0     0     0       0
not                     26     2     3     3    68  1676   203     0     0  1151     277
want                    26     2     4     4    75  1677   185     3     3  1152      40
to                      26     2     2     2    78  1678   142     1     1  1153    1597
to                      26     2     2     2    79  1678   100     2     2  1154    1597
suggest                -99     0     0     0     0  1679     0     0     0     0       0
that                   -99     0     0     0     0  1680     0     0     0     0       0
the                     26     3     3     3    16  1681   140     3     3  1155    3511
US                     -99     0     0     0     0  1682     0     0     0     0       0
is                     -99     0     0     0     0  1683     0     0     0     0       0
about                   26     3     5     5    25  1684   190     2     2  1156     164
to                      26     3     2     2    29  1685   188     0     0  1157    1597
go                     -99     0     0     0     0  1686     0     0     0     0       0
down                    26     3     4     4    37  1687   183     2     2  1158      38
Japan's                 26     3     7     7    41  1688   139     1     1  1159     -99
Japan's                 26     3     7     7    45  1688   185     5     5  1160     -99
path.                   26     3     5     4    50  1689   399     2     2  1161       2
path.                   26     3     5     4    52  1689   188     4     4  1162       2
There                   26     3     5     5    57  1690   157     3     3  1163     189
are                     26     3     3     3    61  1691   300     1     1  1164     351
lots                    26     3     4     4    64  1692   202     0     0  1165       3
of                     -99     0     0     0     0  1693     0     0     0     0       0
differences            -99     0     0     0     0  1694     0     0     0     0       0
-                      -99     0     0     0     0  1695     0     0     0     0       0
in                     -99     0     0     0     0  1696     0     0     0     0       0
economic                26     4     8     8    24  1697   173     7     7  1166      25
structure,              26     4    10     9    27  1698    95     1     1  1167       4
structure,              26     4    10     9    35  1698   135     9     9  1168       4
in                     -99     0     0     0     0  1699     0     0     0     0       0
the                    -99     0     0     0     0  1700     0     0     0     0       0
desire                  26     4     6     6    50  1701    89     6     6  1170       3
for                     26     4     3     3    53  1702   224     2     2  1171     519
profit,                 26     4     7     6    56  1703   153     1     1  1172       5
in                      26     4     2     2    64  1704   220     1     1  1173    1091
the                    -99     0     0     0     0  1705     0     0     0     0       0
flexibility            -99     0     0     0     0  1706     0     0     0     0       0
of                     -99     0     0     0     0  1707     0     0     0     0       0
the                    -99     0     0     0     0  1708     0     0     0     0       0
workforce,              26     5    10     9    23  1709   193     4     4  1174       1
workforce,              26     5    10     9    29  1709   103    10    10  1175       1
in                     -99     0     0     0     0  1710     0     0     0     0       0
the                    -99     0     0     0     0  1711     0     0     0     0       0
pace                    26     5     4     4    40  1712   140     3     3  1176       8
